R-HSA-75153	Apoptotic execution  phase
R-HSA-2142789	Ubiquinol biosynthesis
R-HSA-2660825	Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant
R-HSA-3814836	Glycogen storage disease type XV (GYG1)
R-HSA-5578997	Defective AHCY causes Hypermethioninemia with S-adenosylhomocysteine hydrolase deficiency (HMAHCHD)
R-HSA-5684045	Defective ABCD1 causes adrenoleukodystrophy (ALD)
R-HSA-5678771	Defective ABCB4 causes progressive familial intrahepatic cholestasis 3, intrahepatic cholestasis of pregnancy 3 and gallbladder disease 1
R-HSA-5619073	Defective GCK causes maturity-onset diabetes of the young 2 (MODY2)
R-HSA-2028269	Signaling by Hippo
R-HSA-9012852	Signaling by NOTCH3
R-HSA-2892247	POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation
R-HSA-983231	Factors involved in megakaryocyte development and platelet production
R-HSA-5619088	Defective SLC39A4 causes acrodermatitis enteropathica, zinc-deficiency type (AEZ)
R-HSA-2172127	DAP12 interactions
R-HSA-2682334	EPH-Ephrin signaling
R-HSA-1630316	Glycosaminoglycan metabolism
R-HSA-451927	Interleukin-2 family signaling
R-HSA-4085011	Defective GNE causes sialuria, Nonaka myopathy and inclusion body myopathy 2
R-HSA-5579006	Defective GSS causes Glutathione synthetase deficiency (GSS deficiency)
R-HSA-446728	Cell junction organization
R-HSA-8877627	Vitamin E
R-HSA-5619050	Defective SLC4A1 causes hereditary spherocytosis type 4 (HSP4),  distal renal tubular acidosis (dRTA) and dRTA with hemolytic anemia (dRTA-HA)
R-HSA-74158	RNA Polymerase III Transcription
R-HSA-5619055	Defective SLC24A4 causes hypomineralized amelogenesis imperfecta (AI)
R-HSA-2206292	MPS VII - Sly syndrome
R-HSA-5619085	Defective SLC26A3 causes congenital secretory chloride diarrhea 1 (DIAR1)
R-HSA-8949664	Processing of SMDT1
R-HSA-390918	Peroxisomal lipid metabolism
R-HSA-1181150	Signaling by NODAL
R-HSA-5687868	Defective SFTPA2 causes idiopathic pulmonary fibrosis (IPF)
R-HSA-2032785	YAP1- and WWTR1 (TAZ)-stimulated gene expression
R-HSA-5223345	Miscellaneous transport and binding events
R-HSA-5619095	Defective SLCO2A1 causes primary, autosomal recessive hypertrophic osteoarthropathy 2 (PHOAR2)
R-HSA-199992	trans-Golgi Network Vesicle Budding
R-HSA-5656364	Defective SLC5A1 causes congenital glucose/galactose malabsorption (GGM)
R-HSA-5545619	XAV939 inhibits tankyrase, stabilizing AXIN
R-HSA-8853338	Signaling by FGFR3 point mutants in cancer
R-HSA-5083627	Defective LARGE causes MDDGA6 and MDDGB6
R-HSA-428157	Sphingolipid metabolism
R-HSA-74752	Signaling by Insulin receptor
R-HSA-5619081	Defective SLC6A3 causes Parkinsonism-dystonia infantile (PKDYS)
R-HSA-211000	Gene Silencing by RNA
R-HSA-6791312	TP53 Regulates Transcription of Cell Cycle Genes
R-HSA-5579004	Defective CYP26C1 causes Focal facial dermal dysplasia 4 (FFDD4)
R-HSA-4551638	SUMOylation of chromatin organization proteins
R-HSA-73933	Resolution of Abasic Sites (AP sites)
R-HSA-3560783	Defective B4GALT7 causes EDS, progeroid type
R-HSA-4755579	Defective SRD5A3 causes SRD5A3-CDG (CDG-1q) and KHRZ
R-HSA-4420332	Defective B3GALT6 causes EDSP2 and SEMDJL1
R-HSA-9018679	Biosynthesis of EPA-derived SPMs
R-HSA-6794361	Neurexins and neuroligins
R-HSA-5083629	Defective POMT2 causes MDDGA2, MDDGB2 and MDDGC2
R-HSA-5603037	IRAK4 deficiency (TLR5)
R-HSA-5579020	Defective SLC35D1 causes Schneckenbecken dysplasia (SCHBCKD)
R-HSA-8849175	Threonine catabolism
R-HSA-5619101	Variant SLC6A20 contributes towards hyperglycinuria (HG) and iminoglycinuria (IG)
R-HSA-163841	Gamma carboxylation, hypusine formation and arylsulfatase activation
R-HSA-3229133	Glycogen storage disease type Ib (SLC37A4)
R-HSA-774815	Nucleosome assembly
R-HSA-5632928	Defective Mismatch Repair Associated With MSH2
R-HSA-5467345	Deletions in the AXIN genes in hepatocellular carcinoma result in elevated WNT signaling
R-HSA-5250924	B-WICH complex positively regulates rRNA expression
R-HSA-400508	Incretin synthesis, secretion, and inactivation
R-HSA-3642279	TGFBR2 MSI Frameshift Mutants in Cancer
R-HSA-5657562	Essential fructosuria
R-HSA-4793950	Defective MAN1B1 causes MRT15
R-HSA-5669034	TNFs bind their physiological receptors
R-HSA-1368082	RORA activates gene expression
R-HSA-8948216	Collagen chain trimerization
R-HSA-8949613	Cristae formation
R-HSA-5619035	Defective SLC17A5 causes Salla disease (SD) and ISSD
R-HSA-5619040	Defective SLC34A1 causes hypophosphatemic nephrolithiasis/osteoporosis 1 (NPHLOP1)
R-HSA-70895	Branched-chain amino acid catabolism
R-HSA-3858494	Beta-catenin independent WNT signaling
R-HSA-3232118	SUMOylation of transcription factors
R-HSA-5617833	Cilium Assembly
R-HSA-5083633	Defective POMT1 causes MDDGA1, MDDGB1 and MDDGC1
R-HSA-5619097	Defective SLC34A3 causes Hereditary hypophosphatemic rickets with hypercalciuria (HHRH)
R-HSA-5688849	Defective CSF2RB causes pulmonary surfactant metabolism dysfunction 5 (SMDP5)
R-HSA-3656253	Defective EXT1 causes exostoses 1, TRPS2 and CHDS
R-HSA-5683329	Defective ABCD4 causes methylmalonic aciduria and homocystinuria, cblj type (MAHCJ)
R-HSA-5619089	Defective SLC6A5 causes hyperekplexia 3 (HKPX3)
R-HSA-112308	Presynaptic depolarization and calcium channel opening
R-HSA-5619054	Defective SLC4A4 causes renal tubular acidosis, proximal, with ocular abnormalities and mental retardation (pRTA-OA)
R-HSA-1234174	Regulation of Hypoxia-inducible Factor (HIF) by oxygen
R-HSA-5083628	Defective POMGNT1 causes MDDGA3, MDDGB3 and MDDGC3
R-HSA-5334118	DNA methylation
R-HSA-5659898	Intestinal saccharidase deficiencies
R-HSA-425397	Transport of vitamins, nucleosides, and related molecules
R-HSA-5679001	Defective ABCC2 causes Dubin-Johnson syndrome
R-HSA-1268020	Mitochondrial protein import
R-HSA-201681	TCF dependent signaling in response to WNT
R-HSA-4755583	Defective DOLK causes DOLK-CDG (CDG-1m)
R-HSA-427413	NoRC negatively regulates rRNA expression
R-HSA-5218859	Regulated Necrosis
R-HSA-427359	SIRT1 negatively regulates rRNA expression
R-HSA-2555396	Mitotic Metaphase and Anaphase
R-HSA-9006931	Signaling by Nuclear Receptors
R-HSA-8935690	Digestion
R-HSA-427389	ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression
R-HSA-5619098	Defective SLC2A2 causes Fanconi-Bickel syndrome (FBS)
R-HSA-8851680	Butyrophilin (BTN) family interactions
R-HSA-5339717	Misspliced LRP5 mutants have enhanced beta-catenin-dependent signaling
R-HSA-418889	Ligand-independent caspase activation via DCC
R-HSA-5617472	Activation of anterior HOX genes in hindbrain development during early embryogenesis
R-HSA-3656237	Defective EXT2 causes exostoses 2
R-HSA-77289	Mitochondrial Fatty Acid Beta-Oxidation
R-HSA-165159	mTOR signalling
R-HSA-5633231	Defective ALG14 causes congenital myasthenic syndrome (ALG14-CMS)
R-HSA-2206285	MPS VI - Maroteaux-Lamy syndrome
R-HSA-8848584	Wax biosynthesis
R-HSA-5688890	Defective CSF2RA causes pulmonary surfactant metabolism dysfunction 4 (SMDP4)
R-HSA-6807878	COPI-mediated anterograde transport
R-HSA-5619071	Defective SLC22A12 causes renal hypouricemia 1 (RHUC1)
R-HSA-194068	Bile acid and bile salt metabolism
R-HSA-5619107	Defective TPR may confer susceptibility towards thyroid papillary carcinoma (TPC)
R-HSA-74182	Ketone body metabolism
R-HSA-5655332	Signaling by FGFR3 in disease
R-HSA-198933	Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell
R-HSA-448706	Interleukin-1 processing
R-HSA-5619039	Defective SLC12A6 causes agenesis of the corpus callosum, with peripheral neuropathy (ACCPN)
R-HSA-397795	G-protein beta:gamma signalling
R-HSA-5210891	Uptake and function of anthrax toxins
R-HSA-6785470	tRNA processing in the mitochondrion
R-HSA-449836	Other interleukin signaling
R-HSA-432047	Passive transport by Aquaporins
R-HSA-445355	Smooth Muscle Contraction
R-HSA-5619096	Defective SLC5A5 causes thyroid dyshormonogenesis 1 (TDH1)
R-HSA-209776	Amine-derived hormones
R-HSA-69304	Regulation of DNA replication
R-HSA-3359458	Defective LMBRD1 causes methylmalonic aciduria and homocystinuria type cblF
R-HSA-112310	Neurotransmitter release cycle
R-HSA-3656234	Defective HEXA causes GM2G1
R-HSA-5676934	Protein repair
R-HSA-5357609	Glycogen storage disease type II (GAA)
R-HSA-425366	Transport of bile salts and organic acids, metal ions and amine compounds
R-HSA-5619094	Variant SLC6A14 may confer susceptibility towards obesity
R-HSA-5619070	Defective SLC16A1 causes symptomatic deficiency in lactate transport (SDLT)
R-HSA-8934593	Regulation of RUNX1 Expression and Activity
R-HSA-76009	Platelet Aggregation (Plug Formation)
R-HSA-5579002	Defective UGT1A1 causes hyperbilirubinemia
R-HSA-8953750	Transcriptional Regulation by E2F6
R-HSA-5579009	Defective CYP11B2 causes Corticosterone methyloxidase 1 deficiency (CMO-1 deficiency)
R-HSA-5619043	Defective SLC2A1 causes GLUT1 deficiency syndrome 1 (GLUT1DS1)
R-HSA-6802952	Signaling by BRAF and RAF fusions
R-HSA-5619062	Defective SLC1A3 causes episodic ataxia 6 (EA6)
R-HSA-5619104	Defective SLC12A1 causes Bartter syndrome 1 (BS1)
R-HSA-5340588	RNF mutants show enhanced WNT signaling and proliferation
R-HSA-4719377	Defective DPM2 causes DPM2-CDG (CDG-1u)
R-HSA-3595172	Defective CHST3 causes SEDCJD
R-HSA-5578998	Defective OPLAH causes 5-oxoprolinase deficiency (OPLAHD)
R-HSA-5603041	IRAK4 deficiency (TLR2/4)
R-HSA-5627123	RHO GTPases activate PAKs
R-HSA-5686938	Regulation of TLR by endogenous ligand
R-HSA-448424	Interleukin-17 signaling
R-HSA-157579	Telomere Maintenance
R-HSA-5619041	Defective SLC36A2 causes iminoglycinuria (IG) and hyperglycinuria (HG)
R-HSA-6803157	Antimicrobial peptides
R-HSA-430116	GP1b-IX-V activation signalling
R-HSA-5666185	RHO GTPases Activate Rhotekin and Rhophilins
R-HSA-912446	Meiotic recombination
R-HSA-380972	Energy dependent regulation of mTOR by LKB1-AMPK
R-HSA-432030	Transport of glycerol from adipocytes to the liver by Aquaporins
R-HSA-5083630	Defective LFNG causes SCDO3
R-HSA-8950505	Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation
R-HSA-418594	G alpha (i) signalling events
R-HSA-1912422	Pre-NOTCH Expression and Processing
R-HSA-5619113	Defective SLC3A1 causes cystinuria (CSNU)
R-HSA-351202	Metabolism of polyamines
R-HSA-8852405	Signaling by MST1
R-HSA-3560796	Defective PAPSS2 causes SEMD-PA
R-HSA-4793953	Defective B4GALT1 causes B4GALT1-CDG (CDG-2d)
R-HSA-8956321	Nucleotide salvage
R-HSA-389542	NADPH regeneration
R-HSA-5609977	Defective GALE can cause Epimerase-deficiency galactosemia (EDG)
R-HSA-8849932	Synaptic adhesion-like molecules
R-HSA-5632968	Defective Mismatch Repair Associated With MSH6
R-HSA-5578999	Defective GCLC causes Hemolytic anemia due to gamma-glutamylcysteine synthetase deficiency (HAGGSD)
R-HSA-3304356	SMAD2/3 Phosphorylation Motif Mutants in Cancer
R-HSA-71336	Pentose phosphate pathway (hexose monophosphate shunt)
R-HSA-5652084	Fructose metabolism
R-HSA-5603029	IkBA variant leads to EDA-ID
R-HSA-1502540	Signaling by Activin
R-HSA-5579013	Defective CYP7B1 causes Spastic paraplegia 5A, autosomal recessive (SPG5A) and Congenital bile acid synthesis defect 3 (CBAS3)
R-HSA-1483255	PI Metabolism
R-HSA-5358508	Mismatch Repair
R-HSA-2559580	Oxidative Stress Induced Senescence
R-HSA-5340573	WNT ligand secretion is abrogated by the PORCN inhibitor LGK974
R-HSA-5619053	Defective SLC22A5 causes systemic primary carnitine deficiency (CDSP)
R-HSA-388844	Receptor-type tyrosine-protein phosphatases
R-HSA-2892245	POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation
R-HSA-3359457	Defective GIF causes intrinsic factor deficiency
R-HSA-3359463	Defective CUBN causes hereditary megaloblastic anemia 1
R-HSA-194315	Signaling by Rho GTPases
R-HSA-975634	Retinoid metabolism and transport
R-HSA-5655291	Signaling by FGFR4 in disease
R-HSA-140877	Formation of Fibrin Clot (Clotting Cascade)
R-HSA-168898	Toll-Like Receptors Cascades
R-HSA-5579000	Defective CYP1B1 causes Glaucoma
R-HSA-5619052	Defective SLC9A9 causes autism 16 (AUTS16)
R-HSA-879415	Advanced glycosylation endproduct receptor signaling
R-HSA-5579030	Defective CYP19A1 causes Aromatase excess syndrome (AEXS)
R-HSA-211945	Phase I - Functionalization of compounds
R-HSA-4719360	Defective DPM3 causes DPM3-CDG (CDG-1o)
R-HSA-5625970	RHO GTPases activate KTN1
R-HSA-447115	Interleukin-12 family signaling
R-HSA-5632987	Defective Mismatch Repair Associated With PMS2
R-HSA-1650814	Collagen biosynthesis and modifying enzymes
R-HSA-3656244	Defective B4GALT1 causes B4GALT1-CDG (CDG-2d)
R-HSA-5660862	Defective SLC7A7 causes lysinuric protein intolerance (LPI)
R-HSA-388396	GPCR downstream signalling
R-HSA-5368287	Mitochondrial translation
R-HSA-5660883	Defective SLC7A9 causes cystinuria (CSNU)
R-HSA-888590	GABA synthesis, release, reuptake and degradation
R-HSA-5661270	Catabolism of glucuronate to xylulose-5-phosphate
R-HSA-8979227	Triglyceride metabolism
R-HSA-3359471	Defective MMAB causes methylmalonic aciduria type cblB
R-HSA-5662853	Essential pentosuria
R-HSA-2022377	Metabolism of Angiotensinogen to Angiotensins
R-HSA-5685939	HDR through MMEJ (alt-NHEJ)
R-HSA-5579017	Defective CYP11B1 causes Adrenal hyperplasia 4 (AH4)
R-HSA-8956320	Nucleobase biosynthesis
R-HSA-5655302	Signaling by FGFR1 in disease
R-HSA-5679090	Defective ABCG8 causes gallbladder disease 4 and sitosterolemia
NCBIGene:102464823	MIR6068
NCBIGene:100616190	MIR548O2
NCBIGene:100302226	MIR1238
NCBIGene:100847009	MIR1295B
NCBIGene:100616253	MIR4762
NCBIGene:102466719	MIR6716
NCBIGene:100500871	MIR3622B
NCBIGene:100422964	MIR3150A
NCBIGene:693192	MIR607
NCBIGene:574408	MIR329-1
NCBIGene:100302229	MIR1250
NCBIGene:102465471	MIR6786
NCBIGene:100616463	MIR4452
NCBIGene:574030	MIR362
NCBIGene:100126351	MIR939
NCBIGene:100616425	MIR4748
NCBIGene:693123	MIR449B
NCBIGene:100616234	MIR4454
NCBIGene:100616320	MIR4481
NCBIGene:102466874	MIR8057
NCBIGene:102465481	MIR6802
NCBIGene:100500879	MIR3668
NCBIGene:406936	MIR144
NCBIGene:100422941	MIR4272
NCBIGene:100302140	MIR1302-6
NCBIGene:100500884	MIR3681
NCBIGene:406922	MIR133A1
NCBIGene:100616191	MIR548AJ1
NCBIGene:100313923	MIR449C
NCBIGene:693182	MIR597
NCBIGene:100847065	MIR5591
NCBIGene:100500909	MIR3908
NCBIGene:102467004	MIR8053
NCBIGene:102465484	MIR6806
NCBIGene:100422920	MIR548X
NCBIGene:406937	MIR145
NCBIGene:100422947	MIR3122
NCBIGene:100616328	MIR4424
NCBIGene:100423009	MIR4329
NCBIGene:693144	MIR559
NCBIGene:100500840	MIR3656
NCBIGene:693133	MIR550A1
NCBIGene:100500841	MIR3678
NCBIGene:100422893	MIR3154
NCBIGene:102466743	MIR6822
NCBIGene:693217	MIR632
NCBIGene:100847034	MIR5683
NCBIGene:100422997	MIR4257
NCBIGene:100422856	MIR3123
NCBIGene:693177	MIR592
NCBIGene:100422841	MIR3174
NCBIGene:693142	MIR557
NCBIGene:102466814	MIR7151
NCBIGene:100500914	MIR3610
NCBIGene:768212	MIR758
NCBIGene:406935	MIR143
NCBIGene:100616426	MIR4694
NCBIGene:406960	MIR184
NCBIGene:100302141	MIR1913
NCBIGene:406981	MIR19B2
NCBIGene:100422875	MIR3192
NCBIGene:100616209	MIR4461
NCBIGene:100616126	MIR4686
NCBIGene:100616170	MIR4739
NCBIGene:102465857	MIR7976
NCBIGene:442897	MIR323A
NCBIGene:100126320	MIR920
NCBIGene:406919	MIR130A
NCBIGene:100422923	MIR548W
NCBIGene:442908	MIR340
NCBIGene:102466731	MIR6769A
NCBIGene:100616369	MIR4713
NCBIGene:100422828	MIR4287
NCBIGene:100616273	MIR451B
NCBIGene:100616203	MIR4734
NCBIGene:100847002	MIR5011
NCBIGene:406887	MIRLET7E
NCBIGene:100616247	MIR151B
NCBIGene:100500845	MIR642B
NCBIGene:100616138	MIR4787
NCBIGene:100616169	MIR378D2
NCBIGene:100313770	MIR548K
NCBIGene:574494	MIR521-1
NCBIGene:102466104	MIR6090
NCBIGene:100422965	MIR4263
NCBIGene:693125	MIR548A1
NCBIGene:100616139	MIR4741
NCBIGene:100422895	MIR4294
NCBIGene:574495	MIR522
NCBIGene:574471	MIR523
NCBIGene:100302267	MIR2054
NCBIGene:102465688	MIR7150
NCBIGene:100126321	MIR922
NCBIGene:102465430	MIR6718
NCBIGene:100500870	MIR3926-1
NCBIGene:100302227	MIR1302-1
NCBIGene:102464828	MIR6076
NCBIGene:407011	MIR23B
NCBIGene:100302181	MIR1294
NCBIGene:100616348	MIR4659A
NCBIGene:100616475	MIR548AD
NCBIGene:100616367	MIR4467
NCBIGene:100616415	MIR4535
NCBIGene:100616196	MIR4525
NCBIGene:100500876	MIR3675
NCBIGene:574490	MIR516B1
NCBIGene:102465974	MIR6719
NCBIGene:100422862	MIR548S
NCBIGene:100423025	MIR3198-1
NCBIGene:406966	MIR191
NCBIGene:100302116	MIR1265
NCBIGene:100422999	MIR4278
NCBIGene:693186	MIR601
NCBIGene:100847051	MIR5194
NCBIGene:100500839	MIR3686
NCBIGene:574444	MIR491
NCBIGene:100616372	MIR4659B
NCBIGene:100422924	MIR4303
NCBIGene:100847001	MIR5680
NCBIGene:100500849	MIR3916
NCBIGene:100302256	MIR1180
NCBIGene:100422829	MIR4319
NCBIGene:693201	MIR616
NCBIGene:102464834	MIR6085
NCBIGene:693173	MIR588
NCBIGene:102466191	MIR6736
NCBIGene:100616212	MIR3689F
NCBIGene:406911	MIR125B1
NCBIGene:100302187	MIR1297
NCBIGene:102466734	MIR6783
NCBIGene:102466753	MIR6868
NCBIGene:102466195	MIR6780A
NCBIGene:100302163	MIR1278
NCBIGene:442905	MIR337
NCBIGene:102465488	MIR6814
NCBIGene:100847007	MIR5696
NCBIGene:693168	MIR583
NCBIGene:100422975	MIR4252
NCBIGene:406920	MIR130B
NCBIGene:768219	MIR802
NCBIGene:100422897	MIR4302
NCBIGene:574452	MIR494
NCBIGene:102466222	MIR7106
NCBIGene:100302171	MIR1321
NCBIGene:100616297	MIR3977
NCBIGene:100422955	MIR4273
NCBIGene:100616330	MIR4491
NCBIGene:693218	MIR633
NCBIGene:100847042	MIR5572
NCBIGene:100616146	MIR4534
NCBIGene:442912	MIR367
NCBIGene:100616396	MIR4712
NCBIGene:102465251	MIR6504
NCBIGene:100847013	MIR5692B
NCBIGene:102466911	MIR6785
NCBIGene:100616390	MIR4427
NCBIGene:102466657	MIR6505
NCBIGene:100847029	MIR5003
NCBIGene:494336	MIR424
NCBIGene:102465250	MIR6503
NCBIGene:100847045	MIR548AU
NCBIGene:100616186	MIR4490
NCBIGene:100422902	MIR3116-1
NCBIGene:574514	MIR509-1
NCBIGene:102465906	MIR7112
NCBIGene:100616156	MIR1273F
NCBIGene:100422884	MIR548U
NCBIGene:100422898	MIR4255
NCBIGene:102464829	MIR6078
NCBIGene:100616143	MIR4763
NCBIGene:100616429	MIR4672
NCBIGene:100616242	MIR4673
NCBIGene:100500881	MIR3688-1
NCBIGene:100500842	MIR3652
NCBIGene:100500863	MIR548AA1
NCBIGene:406925	MIR135A1
NCBIGene:693210	MIR625
NCBIGene:407010	MIR23A
NCBIGene:100126314	MIR877
NCBIGene:100422854	MIR3187
NCBIGene:100500880	MIR3662
NCBIGene:407048	MIR92A1
NCBIGene:100302202	MIR1266
NCBIGene:100847070	MIR5196
NCBIGene:100126315	MIR665
NCBIGene:407037	MIR320A
NCBIGene:100616152	MIR4804
NCBIGene:100500814	MIR3616
NCBIGene:100847039	MIR5092
NCBIGene:406901	MIR107
NCBIGene:693212	MIR627
NCBIGene:574441	MIR488
NCBIGene:102465689	MIR7152
NCBIGene:100302158	MIR1231
NCBIGene:406914	MIR127
NCBIGene:100616469	MIR4429
NCBIGene:102465443	MIR6740
NCBIGene:100302138	MIR1292
NCBIGene:100616136	MIR4430
NCBIGene:574501	MIR499A
NCBIGene:693165	MIR580
NCBIGene:100616239	MIR4705
NCBIGene:494330	MIR381
NCBIGene:100847083	MIR548AV
NCBIGene:407041	MIR34B
NCBIGene:442920	MIR196B
NCBIGene:100616480	MIR4479
NCBIGene:100422861	MIR4306
NCBIGene:100422876	MIR3148
NCBIGene:100302156	MIR1229
NCBIGene:693195	MIR610
NCBIGene:100126335	MIR543
NCBIGene:100302289	MIR1251
NCBIGene:102466726	MIR6745
NCBIGene:100302210	MIR1909
NCBIGene:100313835	MIR1255B2
